Formula,Layer group,Stoichiometry,Energy above hull [eV/atom],Heat of formation [eV/atom],Magnetic,Band gap (PBE) [eV],Band gap (HSE06) [eV],Direct band gap (PBE) [eV],Direct band gap (HSE06) [eV],CBM wrt. vacuum (PBE) [eV],Fermi level wrt. vacuum (PBE) [eV],VBM wrt. vacuum (PBE) [eV],Energy [eV],"Magnetic anisotropy energy, xz [meV/unit cell]","Magnetic anisotropy energy, yz [meV/unit cell]",Vacuum level [eV]
Ir2Nb2Te8,p2_1/m11,ABC4,0.008,-0.424,0.0,0.04699999999999993,0.03299999999999992,0.04699999999999993,0.04300000000000015,-4.443,-4.466,-4.489,-69.926,1.3877787807814457e-17,0.0,2.39
Ti4Se8,p321,AB2,0.0,-1.131,0.0,0.04400000000000004,0.03600000000000003,0.06699999999999995,0.03600000000000003,-5.352,-5.374,-5.396,-68.197,1.3877787807814457e-17,0.0,3.85
Ta4Pd2S10,p112/a,AB2C5,0.022,-0.892,0.0,0.1100000000000001,0.03699999999999992,0.119,0.03699999999999992,-5.424,-5.479,-5.534,-101.953,1.3877787807814457e-17,0.0,2.141
W2Te4,p2_1/m11,AB2,0.0,-0.136,0.0,0.0,0.04400000000000004,0.0,0.16999999999999993,-4.617,-4.38,-4.996,-36.604,1.3877787807814457e-17,0.0,4.751
Ru2Br6,p-31m,AB3,0.017,-0.308,1.0000000000000002,0.0,0.053999999999999826,0.0,0.1280000000000001,-4.934333333333333,-5.477,-5.267666666666667,-30.896,-3.2709999999999995,-3.075,2.96
Rh2Sb2S6,p-31m,ABC3,0.098,-0.307,0.0,0.1519999999999999,0.05900000000000016,0.1519999999999999,0.05900000000000016,-5.168,-5.244,-5.32,-50.643,1.3877787807814457e-17,0.0,3.698
Mo2S4,p2_1/m11,AB2,0.18,-0.741,0.0,0.050999999999999934,0.06899999999999995,0.050999999999999934,0.06899999999999995,-5.755,-5.78,-5.806,-43.161,1.3877787807814457e-17,0.0,4.369
Co2Se3,pm2m,A2B3,0.046,-0.255,0.0,0.255,0.06999999999999984,0.2570000000000001,0.07100000000000017,-4.92,-5.048,-5.176,-28.18,1.3877787807814457e-17,0.0,3.16
Bi2As2,pm2_1n,AB,0.067,0.06699999999999995,0.0,0.17300000000000004,0.07100000000000017,0.17900000000000005,0.07100000000000017,-3.933,-4.02,-4.106,-18.405000000000005,1.3877787807814457e-17,0.0,3.32
FeCl2,p-6m2,AB2,0.067,-0.674,1.0000000000000002,0.351,0.07100000000000017,0.351,0.07100000000000017,-5.394,-5.569,-5.745,-14.635000000000002,-0.19,-0.19,3.504
I2Ti2N2,pmmn,ABC,0.0020000000000000018,-1.18,0.0,0.062000000000000055,0.07799999999999985,0.06199999999999983,0.07799999999999985,-5.278,-5.309,-5.34,-40.119,1.3877787807814457e-17,0.0,4.467
Au2Te2,p-6m2,AB,0.139,0.03400000000000014,0.0,0.03699999999999992,0.07799999999999985,0.07899999999999996,0.1030000000000002,-4.065,-4.084,-4.102,-12.533000000000001,1.3877787807814457e-17,0.0,3.421
Rh2S2Cl2,pm2_1n,ABC,0.094,-0.533,0.0,0.08299999999999996,0.08099999999999996,0.08299999999999996,0.10999999999999988,-5.881,-5.922,-5.963,-29.216,1.3877787807814457e-17,0.0,3.555
In4F4,pmma,AB,0.037,-1.726,0.0,0.06800000000000006,0.08499999999999996,0.06800000000000006,0.08899999999999997,-3.701,-3.735,-3.769,-31.205,1.3877787807814457e-17,0.0,2.727
MoTe8V3,pm2m,AB3C8,0.031,-0.285,1.0000000000000002,0.0,0.08599999999999985,0.0,0.2570000000000001,-4.606,-4.926,-4.713666666666667,-65.838,7.518000000000001,7.662,4.444
Rh2As2Se6,p-31m,ABC3,0.028,-0.321,0.0,0.127,0.08899999999999997,0.12700000000000022,0.08899999999999997,-4.898,-4.962,-5.025,-47.726,1.3877787807814457e-17,0.0,3.694
Sb2Te4Cu2,pm2_1b,ABC2,0.089,-0.01100000000000001,0.0,0.06400000000000006,0.10000000000000009,0.16300000000000003,0.10499999999999998,-4.119,-4.151,-4.183,-29.072,1.3877787807814457e-17,0.0,2.196
Mo2Se4,p2_1/m11,AB2,0.10899999999999999,-0.598,0.0,0.040999999999999925,0.1080000000000001,0.11299999999999999,0.15600000000000014,-5.079,-5.1,-5.121,-39.926,1.3877787807814457e-17,0.0,4.449
W2Se4,p2_1/m11,AB2,0.092,-0.503,0.0,0.03200000000000003,0.11799999999999988,0.12800000000000034,0.12300000000000022,-4.923,-4.938,-4.954,-39.918,1.3877787807814457e-17,0.0,4.541
Nb4Pd6Se10,pmmn,A2B3C5,0.034,-0.619,0.0,0.06400000000000006,0.11799999999999988,0.06400000000000006,0.11799999999999988,-4.987,-5.019,-5.051,-111.439,1.3877787807814457e-17,0.0,2.315
Ta2Ir2Te8,p2_1/m11,ABC4,0.006999999999999999,-0.39,0.0,0.04699999999999993,0.11899999999999977,0.04699999999999993,0.13200000000000012,-4.312,-4.336,-4.359,-68.501,1.3877787807814457e-17,0.0,2.394
Ir2As2S6,p-31m,ABC3,0.04,-0.294,0.0,0.251,0.125,0.2509999999999999,0.125,-5.243,-5.368,-5.494,-55.282,1.3877787807814457e-17,0.0,3.713
Hf2Te10,pmmn,AB5,0.0,-0.45499999999999996,0.0,0.15900000000000003,0.1259999999999999,0.32200000000000006,0.31300000000000017,-4.38,-4.459,-4.539,-52.522,1.3877787807814457e-17,0.0,2.113
AgCuSe5P2S,p1,ABCD2E5,0.016,-0.10599999999999998,0.0,0.026999999999999913,0.12699999999999978,0.09499999999999997,0.2450000000000001,-5.53,-5.543,-5.557,-39.795,1.3877787807814457e-17,0.0,3.544
ITi5Cl2N3O,p1,ABC2D3E5,0.144,-1.596,0.0,0.06899999999999995,0.129,0.08699999999999997,0.129,-4.362,-4.396,-4.43,-87.83,1.3877787807814457e-17,0.0,4.257
Mn4Se6,pm2_1b,A2B3,0.0049999999999999975,-0.418,1.0000000000000002,0.3989999999999999,0.1379999999999999,0.43999999999999995,0.9369999999999998,-4.506,-4.705,-4.905,-63.939,-0.5680000000000001,-0.23200000000000004,4.095
Bi2In2,p4/nmm,AB,0.094,0.09199999999999997,0.0,0.03699999999999992,0.1379999999999999,0.19599999999999995,0.18100000000000005,-3.87,-3.888,-3.907,-14.505000000000003,1.3877787807814457e-17,0.0,1.719
Zr2Te10,pmmn,AB5,0.0,-0.514,0.0,0.19100000000000006,0.1419999999999999,0.33000000000000007,0.3210000000000002,-4.393,-4.489,-4.584,-53.026,1.3877787807814457e-17,0.0,2.101
FeBr2,p-6m2,AB2,0.081,-0.38299999999999995,1.0000000000000002,0.263,0.14500000000000002,0.2629999999999999,0.14500000000000002,-5.104,-5.235,-5.367,-13.359000000000002,0.092,0.092,3.426
Hf4Te3Se5,p3m1,A3B4C5,0.003999999999999997,-1.151,0.0,0.0029999999999998916,0.14800000000000013,0.020000000000000018,0.14800000000000013,-4.808,-4.809,-4.811,-70.868,1.3877787807814457e-17,0.0,3.922
Ta2Te2S,p-3m1,AB2C2,0.088,-0.533,0.0,0.388,0.1509999999999998,0.388,0.1509999999999998,-4.278,-4.472,-4.666,-32.788,1.3877787807814457e-17,0.0,4.667
Tl4As4,pbma,AB,0.055,0.05500000000000005,0.0,0.040000000000000036,0.15799999999999992,0.16399999999999992,0.32799999999999985,-3.278,-3.298,-3.319,-28.201,1.3877787807814457e-17,0.0,3.361
Cu6S4,p1,A2B3,0.097,-0.10999999999999988,0.0,0.1299999999999999,0.15799999999999992,0.1299999999999999,0.15799999999999992,-5.252,-5.317,-5.382,-39.473,1.3877787807814457e-17,0.0,2.389
Rh2Se2Br2,pmmn,ABC,0.023,-0.495,0.0,0.0,0.16500000000000004,0.0,0.16500000000000004,-5.830333333333334,-5.799,-5.867999999999999,-27.402,1.3877787807814457e-17,0.0,3.88
Ir2Sb2Se6,p-31m,ABC3,0.058,-0.272,0.0,0.29200000000000004,0.17099999999999982,0.29200000000000004,0.17099999999999982,-4.786,-4.932,-5.078,-50.983,1.3877787807814457e-17,0.0,3.842
Ta4Ni2Se10,p112/a,AB2C5,0.0,-0.763,0.0,0.03200000000000003,0.17399999999999993,0.040000000000000036,0.17700000000000005,-4.943,-4.959,-4.975,-100.792,1.3877787807814457e-17,0.0,2.189
HfTeSe,p3m1,ABC,0.005999999999999998,-1.084,0.0,0.0,0.18599999999999994,0.0,1.103,-4.093666666666667,-4.723,-4.338666666666667,-17.445000000000004,1.3877787807814457e-17,0.0,3.725
Rh2Se2Cl2,pmmn,ABC,0.034,-0.579,0.0,0.0,0.19499999999999984,0.0,0.19700000000000006,-6.007666666666667,-6.271,-6.034666666666666,-28.304,1.3877787807814457e-17,0.0,3.86
Pt4Hg2Se6,p-3m1,AB2C3,0.063,-0.286,0.0,0.15300000000000002,0.19499999999999984,0.17700000000000005,0.19499999999999984,-4.753,-4.829,-4.905,-51.521,1.3877787807814457e-17,0.0,2.641
Au2ISe2Cl,p1,ABC2D2,0.11099999999999999,-0.062000000000000055,0.0,0.04800000000000004,0.19600000000000017,0.07699999999999974,0.21499999999999986,-6.079,-6.103,-6.127,-16.859000000000005,1.3877787807814457e-17,0.0,2.697
Ta4Ge2Se8,pbam,AB2C4,0.028,-0.697,0.0,0.17599999999999993,0.19700000000000006,0.2929999999999999,0.41900000000000004,-4.38,-4.468,-4.555,-85.912,1.3877787807814457e-17,0.0,2.336
Ta4Pd2Se10,p112/a,AB2C5,0.013999999999999999,-0.729,0.0,0.07099999999999995,0.19700000000000006,0.07799999999999985,0.21499999999999986,-4.983,-5.018,-5.054,-93.403,1.3877787807814457e-17,0.0,2.219
Rh2Te6As2,p-31m,ABC3,0.053,-0.264,0.0,0.262,0.20100000000000007,0.262,0.2789999999999999,-4.319,-4.45,-4.581,-45.493,1.3877787807814457e-17,0.0,3.886
Ta4Se6,c2/m11,A2B3,0.0,-0.79,0.0,0.04499999999999993,0.20100000000000007,0.14200000000000013,0.2570000000000001,-4.769,-4.792,-4.814,-68.066,1.3877787807814457e-17,0.0,2.392
HfTeS,p3m1,ABC,0.011,-1.201,0.0,0.0,0.20699999999999985,0.0,1.0019999999999998,-4.2156666666666665,-4.636,-4.517,-18.392000000000003,1.3877787807814457e-17,0.0,3.665
Rh2Sb2Te6,p-31m,ABC3,0.072,-0.259,0.0,0.249,0.20800000000000018,0.2490000000000001,0.22100000000000009,-4.34,-4.464,-4.589,-44.926,1.3877787807814457e-17,0.0,3.924
W2I6,p-62m,AB3,0.19,0.18999999999999995,0.0,0.2230000000000001,0.21099999999999985,0.244,0.2509999999999999,-3.811,-3.923,-4.034,-30.319000000000003,1.3877787807814457e-17,0.0,3.978
Pt4Hg2Te6,p-3m1,AB2C3,0.073,-0.2879999999999999,0.0,0.1140000000000001,0.2120000000000002,0.15700000000000003,0.2120000000000002,-4.588,-4.645,-4.702,-49.876,1.3877787807814457e-17,0.0,2.753
Y2In2I2,p-3m1,ABC,0.046,-0.89,0.0,0.01200000000000001,0.2120000000000002,0.763,1.042,-3.846,-3.852,-3.859,-23.207,1.3877787807814457e-17,0.0,2.977
Ir2S2,p-3m1,AB,0.15800000000000003,-0.19399999999999995,0.0,0.040999999999999925,0.21899999999999986,0.478,0.98,-4.796,-4.817,-4.838,-27.483,1.3877787807814457e-17,0.0,5.602
Mn2SeSCl2,cm11,ABC2D2,0.087,-0.703,1.0000000000000002,0.0,0.2200000000000002,0.0,0.4079999999999999,-5.289,-5.268,-5.378,-34.782,-0.5640000000000001,-0.42300000000000004,2.724
Ir2As2Se6,p-31m,ABC3,0.0049999999999999975,-0.276,0.0,0.28,0.22199999999999998,0.28,0.22199999999999998,-4.85,-4.99,-5.13,-51.538,1.3877787807814457e-17,0.0,3.758
ZrTeS,p3m1,ABC,0.0,-1.242,0.0,0.0,0.22599999999999998,0.0,0.8120000000000003,-4.2156666666666665,-4.733,-4.517,-18.411,1.3877787807814457e-17,0.0,3.63
Ta4Ni6Se10,pmmn,A2B3C5,0.0,-0.63,0.0,0.17500000000000004,0.2280000000000002,0.17500000000000004,0.2280000000000002,-4.48,-4.567,-4.654,-130.168,1.3877787807814457e-17,0.0,2.264
Hf2Se10,pmmn,AB5,0.0,-0.69,0.0,0.33699999999999997,0.2290000000000001,0.33699999999999997,0.2290000000000001,-4.832,-5.001,-5.169,-58.119,1.3877787807814457e-17,0.0,2.017
Ir2Sb2S6,p-31m,ABC3,0.098,-0.294,0.0,0.275,0.23499999999999988,0.4,0.23499999999999988,-5.008,-5.146,-5.283,-54.774,1.3877787807814457e-17,0.0,3.798
Tl2Te6Ni4,p-3m1,AB2C3,0.012,-0.21399999999999997,0.0,0.273,0.23599999999999977,0.31400000000000006,0.23599999999999977,-4.045,-4.182,-4.319,-55.782,1.3877787807814457e-17,0.0,1.864
Ag2Te2,p-6m2,AB,0.093,0.04200000000000004,0.0,0.016000000000000014,0.242,0.1299999999999999,0.242,-3.779,-3.786,-3.794,-11.921999999999997,1.3877787807814457e-17,0.0,3.0
Zr2Se10,pmmn,AB5,0.0,-0.727,0.0,0.30400000000000005,0.24299999999999988,0.30400000000000005,0.24299999999999988,-4.869,-5.021,-5.173,-58.362,1.3877787807814457e-17,0.0,2.003
Ti3N2O2,p-6m2,A2B2C3,0.032,-2.232,0.0,0.0,0.2469999999999999,0.0,0.5409999999999999,-4.229666666666667,-5.539,-4.681666666666667,-62.648,1.3877787807814457e-17,0.0,6.485
Sb2Te6Cr2,p31m,ABC3,0.083,-0.10299999999999998,1.0000000000000002,0.006999999999999895,0.24800000000000022,0.355,0.6199999999999999,-4.352,-4.356,-4.359,-47.891,1.803,1.809,3.883
AuAgF6,cmmm,ABC6,0.0,-1.156,0.0,0.18100000000000005,0.27200000000000024,0.19999999999999996,0.27200000000000024,-7.901,-7.991,-8.082,-24.741,1.3877787807814457e-17,0.0,1.976
HgTe,p3m1,AB,0.165,-0.038000000000000034,0.0,0.15300000000000002,0.2789999999999999,0.15300000000000002,0.2789999999999999,-4.953,-5.03,-5.107,-4.165999999999997,1.3877787807814457e-17,0.0,2.069
Nb4Pd2Se10,p112/a,AB2C5,0.038,-0.729,0.0,0.020999999999999908,0.2829999999999999,0.06600000000000006,0.2829999999999999,-5.144,-5.155,-5.166,-95.431,1.3877787807814457e-17,0.0,2.199
Co2S2Cl2,pmmn,ABC,0.0,-0.567,0.0,0.008000000000000007,0.29000000000000004,0.008000000000000007,0.29000000000000004,-6.207,-6.211,-6.215,-31.585,1.3877787807814457e-17,0.0,3.9
Ir2Sb2Te6,p-31m,ABC3,0.061,-0.19399999999999995,0.0,0.32499999999999996,0.2909999999999999,0.32499999999999996,0.2909999999999999,-4.314,-4.477,-4.639,-48.531,1.3877787807814457e-17,0.0,3.995
In2Te6Ni4,p-3m1,AB2C3,0.056,-0.19599999999999995,0.0,0.2869999999999999,0.29300000000000015,0.37,0.29300000000000015,-4.23,-4.373,-4.517,-56.097,1.3877787807814457e-17,0.0,1.854
ReNiCuBr8,p-1,ABCD8,0.0,-0.316,1.0000000000000002,0.0,0.29400000000000004,0.0,0.41800000000000015,-5.206333333333333,-5.812,-5.566333333333334,-38.733,-4.534,4.057,2.733
NiSe2,p-3m1,AB2,0.0,-0.258,0.0,0.06000000000000005,0.29899999999999993,0.6139999999999999,0.9380000000000002,-4.816,-4.846,-4.876,-14.987000000000002,1.3877787807814457e-17,0.0,3.541
Ag2I8Cu2,p-1,ABC4,0.043,-0.11099999999999999,1.0000000000000002,0.11799999999999988,0.30299999999999994,0.14900000000000002,0.30299999999999994,-5.474,-5.533,-5.592,-26.186,0.7969999999999999,-9.056,1.655
Nb4Ge2Se8,pbam,AB2C4,0.009000000000000001,-0.776,0.0,0.2869999999999999,0.33099999999999996,0.32899999999999996,0.47699999999999987,-4.503,-4.646,-4.79,-89.059,1.3877787807814457e-17,0.0,2.313
Te6Sc2As2,p31m,ABC3,0.077,-0.549,0.0,0.10000000000000009,0.33199999999999985,0.35,0.6180000000000001,-4.499,-4.549,-4.599,-43.362,1.3877787807814457e-17,0.0,3.681
Tl2Pb2As2,pm2_1n,ABC,0.0,-0.017000000000000015,0.0,0.0,0.33499999999999996,0.0,0.46099999999999985,-3.99,-3.522,-4.226666666666667,-21.943,1.3877787807814457e-17,0.0,2.987
Ir2Te6As2,p-31m,ABC3,0.045,-0.20699999999999996,0.0,0.3360000000000001,0.33599999999999985,0.3360000000000001,0.33599999999999985,-4.328,-4.496,-4.664,-49.173,1.3877787807814457e-17,0.0,3.942
BiTeCuSe,p3m1,ABCD,0.077,-0.16000000000000003,0.0,0.0,0.33899999999999997,0.0,0.3820000000000001,-4.799666666666667,-4.863,-4.913666666666667,-15.678999999999998,1.3877787807814457e-17,0.0,3.793
Nb4Ni2S10,p112/a,AB2C5,0.0,-0.94,0.0,0.07800000000000007,0.34299999999999997,0.09299999999999975,0.34299999999999997,-5.481,-5.52,-5.558,-111.613,1.3877787807814457e-17,0.0,2.073
Sn2Te6,p2_111,AB3,0.096,-0.04299999999999993,0.0,0.1479999999999999,0.3460000000000001,0.266,0.43900000000000006,-4.646,-4.72,-4.794,-27.687,1.3877787807814457e-17,0.0,4.423
Bi4,pm2_1n,A,0.096,0.09599999999999986,0.0,0.15100000000000002,0.3460000000000001,0.18599999999999994,0.5220000000000002,-3.664,-3.739,-3.815,-18.315,1.3877787807814457e-17,0.0,3.658
Tl2Te6Si2,p-31m,ABC3,0.091,-0.05500000000000005,0.0,0.04299999999999993,0.35299999999999976,0.258,0.5739999999999998,-4.964,-4.986,-5.008,-35.574,1.3877787807814457e-17,0.0,2.064
Bi2SnTe4,p-3m1,AB2C4,0.0,-0.247,0.0,0.014000000000000012,0.3599999999999999,0.21500000000000008,0.47299999999999986,-5.075,-5.082,-5.089,-27.95,1.3877787807814457e-17,0.0,3.55
Cu2As2Se4,pm2_1b,ABC2,0.058,-0.08899999999999997,0.0,0.18599999999999994,0.36099999999999977,0.31099999999999994,0.546,-4.426,-4.519,-4.612,-31.324,1.3877787807814457e-17,0.0,2.031
Ta4Sn2Te8,pbam,AB2C4,0.003999999999999997,-0.352,0.0,0.248,0.3620000000000001,0.248,0.4119999999999999,-4.071,-4.195,-4.319,-77.943,1.3877787807814457e-17,0.0,2.45
In2Sn2Te2,p-3m1,ABC,0.010000000000000002,-0.22299999999999998,0.0,0.010999999999999899,0.371,0.010999999999999899,0.371,-4.557,-4.563,-4.568,-21.389,1.3877787807814457e-17,0.0,2.924
Te2CoNiSeBr,pm11,ABCDE2,0.049,-0.259,0.0,0.0129999999999999,0.3719999999999999,0.2290000000000001,0.9809999999999999,-4.893,-4.899,-4.906,-28.506,1.3877787807814457e-17,0.0,3.61
GeSe2,p-3m1,AB2,0.129,-0.137,0.0,0.0,0.3780000000000001,0.0,0.948,-5.164666666666666,-5.622,-5.511666666666667,-11.891999999999996,1.3877787807814457e-17,0.0,3.738
Ge2F2,p-3m1,AB,0.159,-1.467,0.0,0.11799999999999988,0.3799999999999999,0.14900000000000002,0.3799999999999999,-7.068,-7.127,-7.187,-18.072999999999997,1.3877787807814457e-17,0.0,2.659
TeI5CrMn,p1,ABCD5,0.081,-0.308,1.0000000000000002,0.07800000000000007,0.40200000000000014,0.23199999999999998,0.6340000000000001,-5.155,-5.194,-5.233,-32.186,-2.934,2.237,3.234
Pt2I2,p-3m1,AB,0.026,-0.09999999999999998,0.0,0.355,0.4039999999999999,0.627,0.7389999999999999,-3.875,-4.053,-4.23,-16.064,1.3877787807814457e-17,0.0,4.636
Nb4Ni6Se10,pmmn,A2B3C5,0.0,-0.649,0.0,0.10400000000000009,0.40600000000000014,0.10699999999999998,0.40600000000000014,-4.676,-4.728,-4.78,-132.606,1.3877787807814457e-17,0.0,2.235
Te2I2As2,cm11,ABC,0.066,-0.05700000000000005,0.0,0.18399999999999994,0.41700000000000004,0.18399999999999994,0.4169999999999998,-5.034,-5.126,-5.218,-19.037,1.3877787807814457e-17,0.0,3.253
Bi2As2,p2/m11,AB,0.072,0.07199999999999995,0.0,0.20900000000000007,0.41700000000000004,0.363,0.44499999999999984,-3.722,-3.826,-3.931,-18.385,1.3877787807814457e-17,0.0,3.262
Ta4Si2S8,pbam,AB2C4,0.1,-0.861,0.0,0.29499999999999993,0.41999999999999993,0.379,0.558,-4.511,-4.659,-4.806,-94.74,1.3877787807814457e-17,0.0,2.276
I4Ti2,p2_1/m11,AB2,0.003999999999999997,-0.717,0.0,0.15500000000000003,0.42300000000000026,0.26,0.45999999999999996,-3.961,-4.038,-4.116,-23.595,1.3877787807814457e-17,0.0,4.018
HgSe,p3m1,AB,0.157,-0.08899999999999997,0.0,0.11699999999999999,0.42300000000000026,0.11699999999999999,0.42300000000000004,-5.368,-5.427,-5.485,-4.545000000000002,1.3877787807814457e-17,0.0,1.998
Nb4Sn2Te8,pbam,AB2C4,0.0,-0.461,0.0,0.29600000000000004,0.42700000000000005,0.30099999999999993,0.4670000000000001,-4.23,-4.378,-4.526,-81.508,1.3877787807814457e-17,0.0,2.428
Co2Br2S2,pmmn,ABC,0.0,-0.447,0.0,0.0,0.42799999999999994,0.0,0.42799999999999994,-5.830333333333334,-5.688,-5.867999999999999,-30.464999999999996,1.3877787807814457e-17,0.0,3.932
Ag6Br12,p1,AB2,0.008,-0.23399999999999999,0.0,0.1200000000000001,0.42900000000000027,0.1459999999999999,0.43599999999999994,-6.209,-6.269,-6.329,-40.261,1.3877787807814457e-17,0.0,2.561
Tl2As2Be2,p4/nmm,ABC,0.0,-0.061000000000000054,0.0,0.0,0.44000000000000017,0.0,1.385,-3.2793333333333337,-3.224,-3.8153333333333332,-22.091,1.3877787807814457e-17,0.0,3.947
Ni4Se6S2,pb11,AB2C3,0.016,-0.258,0.0,0.137,0.44000000000000017,0.17799999999999994,0.5070000000000001,-4.928,-4.996,-5.064,-61.134,1.3877787807814457e-17,0.0,3.507
Ta4Te8Ge2,pbam,AB2C4,0.0,-0.404,0.0,0.31099999999999994,0.44700000000000006,0.46799999999999997,0.5720000000000003,-4.107,-4.263,-4.418,-79.588,1.3877787807814457e-17,0.0,2.516
I2Co2S2,pmmn,ABC,0.04,-0.2879999999999999,0.0,0.0,0.44999999999999996,0.0,0.579,-5.215,-5.038,-5.257333333333333,-29.296,1.3877787807814457e-17,0.0,4.317
WTe3MnSe,pm11,ABCD3,0.096,-0.18700000000000006,1.0000000000000002,0.123,0.45799999999999996,0.123,0.56,-4.27,-4.332,-4.394,-35.42,0.603,-0.186,4.379
Bi2Te3,p-3m1,A2B3,0.0,-0.22799999999999998,0.0,0.08299999999999996,0.4680000000000002,0.20900000000000007,0.6619999999999999,-5.25,-5.291,-5.333,-20.105,1.3877787807814457e-17,0.0,4.854
Ag4Br4S4H4,p-1,ABCD,0.069,-0.17300000000000004,0.0,0.279,0.47,0.354,0.5760000000000001,-5.887,-6.027,-6.167,-50.069,1.3877787807814457e-17,0.0,1.635
Nb4Pd2S10,p112/a,AB2C5,0.064,-0.859,0.0,0.1479999999999999,0.4750000000000001,0.17900000000000005,0.4750000000000001,-5.516,-5.59,-5.665,-103.47,1.3877787807814457e-17,0.0,2.107
Ag4Se4O12,p2_1/b11,ABC3,0.013999999999999999,-0.522,0.0,0.121,0.47699999999999987,0.121,0.47699999999999987,-5.585,-5.645,-5.705,-97.229,1.3877787807814457e-17,0.0,1.072
Ti3C2O2,p-6m2,A2B2C3,0.175,-1.609,0.0,0.0,0.478,0.0,1.481,-5.584333333333333,-6.142,-5.818,-60.017,1.3877787807814457e-17,0.0,6.171
HfTeS,p3m1,ABC,0.164,-1.048,0.0,0.038000000000000034,0.48099999999999987,0.603,1.252,-5.172,-5.191,-5.21,-17.931999999999995,1.3877787807814457e-17,0.0,4.167
Rh2I2S2,pmmn,ABC,0.038,-0.398,0.0,0.0,0.4830000000000003,0.0,0.5779999999999998,-5.299333333333333,-5.116,-5.407666666666667,-27.794,1.3877787807814457e-17,0.0,4.248
AgSbTe6As2,p3,ABC2D6,0.099,0.049000000000000044,0.0,0.006999999999999895,0.486,0.006999999999999895,0.48599999999999977,-4.736,-4.739,-4.742,-35.312,1.3877787807814457e-17,0.0,2.094
Co4S6,p-6m2,A2B3,0.07,-0.376,0.0,0.09600000000000009,0.48999999999999977,0.2549999999999999,0.9860000000000002,-5.73,-5.778,-5.826,-61.145,1.3877787807814457e-17,0.0,5.331
ReIr2RhSe8,p1,ABC2D8,0.083,-0.313,0.0,0.19199999999999995,0.504,0.31800000000000006,0.7010000000000003,-4.529,-4.625,-4.721,-68.98,1.3877787807814457e-17,0.0,3.923
PbBi2Te4,p-3m1,AB2C4,0.0,-0.285,0.0,0.11699999999999999,0.5060000000000002,0.29699999999999993,0.6720000000000002,-5.219,-5.277,-5.336,-27.919,1.3877787807814457e-17,0.0,3.571
Hf3N2O2,p-6m2,A2B2C3,0.088,-2.386,0.0,0.32000000000000006,0.508,0.872,1.207,-4.197,-4.357,-4.517,-66.174,1.3877787807814457e-17,0.0,6.773999999999999
Ta4Te10Ni6,pmmn,A2B3C5,0.0,-0.416,0.0,0.07699999999999996,0.51,0.07799999999999985,0.5099999999999998,-4.168,-4.207,-4.245,-123.109,1.3877787807814457e-17,0.0,2.418
Pd3TiSe8,p1,AB3C8,0.039,-0.462,0.0,0.239,0.5129999999999997,0.375,0.661,-5.017,-5.137,-5.256,-51.553,1.3877787807814457e-17,0.0,3.604
Bi2Te2Se,p-3m1,AB2C2,0.0,-0.29699999999999993,0.0,0.121,0.5179999999999998,0.2370000000000001,0.7300000000000002,-5.239,-5.299,-5.36,-20.727,1.3877787807814457e-17,0.0,4.784
Ir2I2Se2,pmmn,ABC,0.042,-0.21299999999999997,0.0,0.0,0.52,0.0,0.5859999999999999,-4.395333333333333,-4.673,-4.600666666666666,-29.755,1.3877787807814457e-17,0.0,4.344
Bi2TeS2,p-3m1,AB2C2,0.062,-0.267,0.0,0.020999999999999908,0.5280000000000002,0.020999999999999908,0.528,-5.88,-5.891,-5.901,-22.046,1.3877787807814457e-17,0.0,4.828
BiAgTe6As2,p3,ABC2D6,0.098,0.02200000000000002,0.0,0.014000000000000012,0.5280000000000002,0.014000000000000234,0.528,-4.808,-4.815,-4.821,-35.851,1.3877787807814457e-17,0.0,2.099
TeTiS,p3m1,ABC,0.10999999999999999,-0.921,0.0,0.09299999999999997,0.5310000000000001,0.548,1.398,-5.136,-5.183,-5.229,-16.736,1.3877787807814457e-17,0.0,4.045
Nb4Te8Ge2,pbam,AB2C4,0.0020000000000000018,-0.5,0.0,0.4159999999999999,0.5350000000000001,0.54,0.647,-4.207,-4.415,-4.623,-82.982,1.3877787807814457e-17,0.0,2.487
IVS,p3m1,ABC,0.131,-0.648,1.0000000000000002,0.15700000000000003,0.5389999999999999,0.272,0.5849999999999997,-4.905,-4.983,-5.061,-16.026,-0.424,-0.42400000000000004,1.91
YI2,p-6m2,AB2,0.0030000000000000027,-1.305,1.0000000000000002,0.1419999999999999,0.5440000000000003,0.688,1.209,-3.512,-3.583,-3.654,-11.564999999999998,0.6339999999999999,0.634,3.811
Ta4Se8Si2,pbam,AB2C4,0.017,-0.745,0.0,0.38,0.5450000000000002,0.525,0.687,-4.172,-4.362,-4.552,-88.36,1.3877787807814457e-17,0.0,2.359
PdNi2Se6,p-31m,AB2C6,0.005999999999999998,-0.263,0.0,0.20199999999999996,0.546,0.512,0.9569999999999999,-4.822,-4.923,-5.024,-41.578,1.3877787807814457e-17,0.0,3.534
Bi2SnSe4,p-3m1,AB2C4,0.0,-0.405,0.0,0.15599999999999992,0.5499999999999998,0.4129999999999999,0.7890000000000001,-5.519,-5.597,-5.675,-30.169,1.3877787807814457e-17,0.0,3.491
